satellite_name,norad_id,satellite_id,operation_id,operation_name,scopes,current_status,catalog_status,evidence_at,status_source,modulation,protocols,uplink_availability,uplink_low_hz,uplink_high_hz,downlink_low_hz,downlink_high_hz,downlink_band,occupied_bandwidth_hz,necessary_bandwidth_hz,passband_width_hz,symbol_rate_baud,data_rate_bps,review_required,source_url,source_updated_at,superseded_by
FUNCUBE-1,39444,OTOF-8025-8953-4756-4779,satnogs:kjb3TFADq77qj2AFSzxHCV,Mode U/V Linear,two_way_voice,active,active,2026-09-24T22:00:00+00:00,https://www.amsat.org/status/,USB,,documented_uplink_access_unknown,435130000.0,435150000.0,145950000.0,145970000.0,VHF,,,20000.0,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-06-27T19:35:33.835585Z,
FengYun 3D,43010,BLAS-7456-1209-3590-8960,satnogs:6mZWjMfFF37UEH3oZxmbiV,AHRPT,weather_data,unknown,active,,,,AHRPT,unknown,,,7820000000.0,7820000000.0,SHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-10-09T23:24:21.573594Z,
FengYun 3E,49008,BAUI-5116-6841-5434-9415,satnogs:5K74YfbzABQbZPCAe24mq4,Mode X - AHRPT,weather_data,unknown,active,,,,AHRPT,unknown,,,7860000000.0,7860000000.0,SHF,,,,100000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-10-09T23:24:00.043111Z,
FengYun 4C,67246,OCIS-1942-3329-8695-1163,satnogs:i89JH7rda2K2Dq5byC94QU,HRIT,weather_alerts; weather_data,unknown,active,,,BPSK,HRIT,unknown,,,1681000000.0,1681000000.0,UHF,,,,1000000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-06-18T08:00:32.281904Z,
FengYun-1D,27431,HXCQ-2150-9044-4954-9390,satnogs:GfpNdt39VFkoGKFgPBVeiA,HRPT,weather_data,unknown,active,,,,HRPT,unknown,,,1700500000.0,1700500000.0,UHF,,,,3000000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-09-10T05:25:11.450708Z,
FengYun-1D,27431,HXCQ-2150-9044-4954-9390,satnogs:YhMUc9eU4oYYS5NXpy3xXj,Mode U,beacon,unknown,active,,,CW,,unknown,,,480019000.0,480019000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-09-10T05:24:58.107644Z,
FloripaSat-1,44885,ZAOV-7296-2730-4478-2104,satnogs:BHaYnEhzEEZ4upTvGdzQ4e,Mode U/U GFSK2k4 Repeater,two_way_data,unknown,active,,,GFSK,,documented_uplink_access_unknown,436100000.0,,436100000.0,,UHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2019-12-18T17:40:26.855172Z,
FloripaSat-1,44885,ZAOV-7296-2730-4478-2104,satnogs:37STiZxCY6Yft8sZ68LWfE,Mode V GFSK1k2 AX.25 Beacon,beacon,unknown,active,,,GFSK,AX.25,unknown,,,145900000.0,145900000.0,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2019-12-18T17:40:26.856467Z,
Foras Promineo,98465,ILJU-3352-7058-1614-3713,satnogs:8kcYPbPkvSNEButDjGvENq,"Mode U - LoRa (SF 6, BW 125, 15.625 bps)",data_downlink,unknown,active,,,LoRa,LoRa,unknown,,,437400000.0,437400000.0,UHF,,,,15.625,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-12-01T07:46:22.790856Z,
Foresail-1p,66778,VVCO-9182-2144-7766-7316,satnogs:fTRbNFaMPdfJVRJkogUbth,MODE U - GMSK 9k6 TLM Skylink,telemetry,unknown,active,,,GMSK,,unknown,,,437125000.0,437125000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-03-13T15:55:42.608919Z,
Foresail-1p,66778,VVCO-9182-2144-7766-7316,satnogs:GHzspbyrPdBtZH2BLi37n9,Mode U/U - GMSK9k6 - Digipeater - Skylink,two_way_data,active,active,2026-09-23T10:16:00+00:00,https://www.amsat.org/status/,GMSK,,documented_uplink_access_unknown,437125000.0,,437125000.0,,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-03-13T15:55:27.894611Z,
FrontierSat,69015,GGCH-4346-1583-9419-5634,satnogs:JqdpyL9Ft5jMvQ8VXy57wx,Mode U - GFSK9k6 - Downlink,data_downlink,unknown,active,,,FSK,,unknown,,,436150000.0,436150000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-05-05T05:00:58.909369Z,
GALAPAGOS-UTE-SWSU,67279,XHOE-9718-5112-5196-7058,satnogs:4Qhn53gBfoXBKDanf6SYmG,Mode U - AFSK 1143 Beacon TLM,beacon; telemetry,unknown,active,,,AFSK,,unknown,,,437050000.0,437050000.0,UHF,,,,1143.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-23T08:16:37.585153Z,
GALAPAGOS-UTE-SWSU,67279,XHOE-9718-5112-5196-7058,satnogs:ELmEGxaU8aiLrDps6gouPE,Mode U - FSK2k4,data_downlink,unknown,active,,,FSK,,unknown,,,435750000.0,435750000.0,UHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-23T08:16:51.663466Z,
GALAPAGOS-UTE-SWSU,67279,XHOE-9718-5112-5196-7058,satnogs:KBkJKKjq4VDwdZWUSKZCMp,Mode U - SSTV,image_downlink,unknown,active,2026-09-23T16:31:00+00:00,https://www.amsat.org/status/,,SSTV,unknown,,,437050000.0,437050000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-23T08:16:44.571582Z,
GALASSIA-2,57486,BYRQ-8084-9850-7997-7193,satnogs:2b4VCf9vx2mAqhVbdGWx7A,Mode U - Transmitter,data_downlink,unknown,active,,,FSK,,unknown,,,436400000.0,436400000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-30T10:20:16.047358Z,
GEOSAT,15595,QHZO-5950-9827-8337-2626,satnogs:ExKqwsAq6ujzMB5Karm2b4,CW,beacon,unknown,active,,,CW,,unknown,,,400032000.0,400032000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2021-10-09T14:52:11.989678Z,
GEOSAT,15595,QHZO-5950-9827-8337-2626,satnogs:AoRCX2C4GwADpir3qU8HTb,Mode V - CW Beacon,beacon,unknown,active,,,CW,,unknown,,,150012500.0,150012500.0,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-06-05T08:48:50.914547Z,
GOES-16,41866,BPLU-8827-2133-6928-3140,satnogs:VxYGgqiytx3ghxJ3ZRN8i3,GRB (1686.6MHz),weather_data,unknown,active,,,FM,GRB,unknown,,,1686600000.0,1686600000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-08-08T08:50:17.745870Z,
GOES-16,41866,BPLU-8827-2133-6928-3140,satnogs:3sWrMT6JRkpR8Qx6Ku3X8P,HRIT (1694.1MHz),weather_alerts; weather_data,unknown,active,,,FM,HRIT,unknown,,,1694100000.0,1694100000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-08-08T08:50:10.829289Z,
GOES-17,43226,HQQK-4977-1513-0996-6919,satnogs:bPQQNN4fL9a3MwpCYMwHkE,EMWIN,weather_alerts; weather_data,unknown,active,,,OQPSK,EMWIN,unknown,,,1692700000.0,1692700000.0,UHF,,,,19200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-08-10T23:53:40.811922Z,
GOES-18,51850,FATA-2352-0047-2594-0636,satnogs:dgMvcWeSQ9v4D3aMz97Uui,Mode L - GRB,weather_data,unknown,active,,,FM,GRB,unknown,,,1686600000.0,1686600000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-11-21T12:36:01.421030Z,
GOES-18,51850,FATA-2352-0047-2594-0636,satnogs:ffSvTKKdgVAbrdU5PgfLrv,Mode L - HRIT,weather_data; weather_alerts,unknown,active,,,BPSK,HRIT; EMWIN,downlink_only,,,1694100000,,UHF,,1205000,,927000,400000,False,https://db.satnogs.org/api/transmitters/?format=json,2023-11-21T12:36:07.934692Z,
GOES-19,60133,LOLB-6503-6398-1581-9126,satnogs:dE32sFmDyt8dQ5nX9RiawV,GRB,weather_data,unknown,active,,,FM,GRB,unknown,,,1681600000.0,1681600000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-02-06T09:40:45.271338Z,
GOES-19,60133,LOLB-6503-6398-1581-9126,satnogs:TA2gJcbYU3rW53W4rhoU2o,HRIT,weather_data; weather_alerts,unknown,active,,,BPSK,HRIT; EMWIN,downlink_only,,,1694100000,,UHF,,1205000,,927000,400000,False,https://db.satnogs.org/api/transmitters/?format=json,2026-02-06T09:40:31.964734Z,
GOMX 1,39430,ZFJP-4482-3637-6524-3782,satnogs:xAU7UCMqYdVNPDtbej2aeJ,4k8 GMSK,data_downlink,unknown,active,,,GMSK,,unknown,,,437250000.0,437250000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-20T08:44:06.505140Z,
GOMX 1,39430,ZFJP-4482-3637-6524-3782,satnogs:ULXxBCypZh4f2qPnJeg6WH,PE0SAT - CW Beacon,beacon,unknown,inactive,,,CW,,unknown,,,437252500.0,437252500.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2020-08-20T06:15:59.985952Z,
GRBBeta,60237,FVZM-4350-0869-7957-1010,satnogs:TJuh8g9A2CtVuvDYfcwD9E,Mode S -  FSK100k -  MRC-100,data_downlink,unknown,active,,,FSK,,unknown,,,2405000000.0,2405000000.0,UHF,,,,100000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-07-05T14:00:28.284666Z,
GRBBeta,60237,FVZM-4350-0869-7957-1010,satnogs:gHvA9rpALpnmTFXr2TNzFR,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,436785000.0,436785000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-07-10T12:03:16.656480Z,
GRBBeta,60237,FVZM-4350-0869-7957-1010,satnogs:BbUpxL9PvWSfgGnmkBPmAq,Mode U - GFSK9k6 - AX.25,data_downlink,unknown,active,,,GFSK,AX.25,unknown,,,436785000.0,436785000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-07-05T14:00:22.710786Z,
GRBBeta,60237,FVZM-4350-0869-7957-1010,satnogs:Vyh4sA2BYQSUm6Lo2yigpV,Mode U/U - GFSK9k6 - Digipeater - AX.25,two_way_data,unknown,active,2026-09-24T15:00:00+00:00,https://www.amsat.org/status/,GFSK,AX.25,documented_uplink_access_unknown,436785000.0,,436785000.0,,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-11T15:29:15.378288Z,
GRBBeta,60237,FVZM-4350-0869-7957-1010,satnogs:UyJWovKjRxbB7frxkJEBdu,Mode V - GFSK9k6 - AX.25,data_downlink,unknown,active,,,GFSK,AX.25,unknown,,,145935000.0,145935000.0,VHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-07-05T14:00:18.507550Z,
GRBBeta,60237,FVZM-4350-0869-7957-1010,satnogs:hpiPBMQVdd4K6ssBPe5M85,Mode V/V - GFSK9k6 - Digipeater - AX.25,two_way_data,active,active,2026-09-24T16:31:00+00:00,https://www.amsat.org/status/,GFSK,AX.25,documented_uplink_access_unknown,145935000.0,,145935000.0,,VHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-11T15:29:07.849599Z,
GREENCUBE,53106,KGEF-8685-2681-9687-2264,satnogs:UFpJ9FAqoEDsomaDeg5BSf,Mode U - FSK 300 AX.100,data_downlink,unknown,active,,,FSK,,unknown,,,435310000.0,435310000.0,UHF,,,,300.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-09-10T19:01:13.540637Z,
GREENCUBE,53106,KGEF-8685-2681-9687-2264,satnogs:8gBayPrVywGH7Y5QpBwk2s,Mode U PKT 1k2 GMSK,two_way_data,unknown,active,,,FSK,,documented_uplink_access_unknown,435310000.0,,435310000.0,,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-03-30T16:50:53.044935Z,
GREENCUBE,53106,KGEF-8685-2681-9687-2264,satnogs:b6RKUFf8YvJGGrFv4AoJUy,Mode U TLM 1k2 GMSK,telemetry,unknown,active,,,FSK,,unknown,,,435310000.0,435310000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-07-15T17:59:19.555364Z,
GREENCUBE,53106,KGEF-8685-2681-9687-2264,satnogs:SC8KPQ3mpeUPLyVDSsuaHF,Mode U TLM 4k8 GMSK,telemetry,unknown,inactive,,,FSK,,unknown,,,435310000.0,435310000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-07-14T13:05:19.286047Z,
Gemini-Pollux,98320,ZXKF-7497-4419-0567-7683,satnogs:UkX44t3VpYo68a6kNy9ibf,Mode U - BPSK1k2 TLM - 436.5MHz,telemetry,unknown,active,,,BPSK,,unknown,,,436500000.0,436500000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-06-30T11:25:36.302469Z,
Gemini-Pollux,98320,ZXKF-7497-4419-0567-7683,satnogs:ZJH6mszaSDk39CzdaQBq6h,Mode U - BPSK9k6 TLM,telemetry,unknown,inactive,,,BPSK,,unknown,,,437200000.0,437200000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-06-30T11:25:36.312331Z,
Gemini-Pollux,98320,ZXKF-7497-4419-0567-7683,satnogs:TUi9Ji5uppKuXvhXWDQYEM,Mode U - BPSK9k6 TLM - 436.5MHz,telemetry,unknown,active,,,BPSK,,unknown,,,436500000.0,436500000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-05-18T12:44:40.518836Z,
Gemini-Pollux,98320,ZXKF-7497-4419-0567-7683,satnogs:4fjsrQ5zokKgbwhrTcSckD,Mode V/U - FM Transponder,two_way_voice,unknown,inactive,,,FM,,documented_uplink_access_unknown,145900000.0,145900000.0,437200000.0,437200000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-05-04T10:08:29.931556Z,
Geoscan-1,64880,YHKV-6117-6256-9430-5472,satnogs:34KpBL6uMxZ3rPnLxrbh2S,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,435970000.0,435970000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:03:58.603417Z,
Geoscan-2,64890,WEMP-5992-7749-9773-6718,satnogs:kDh7FGiGCRthz3d9aRvmzd,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,436160000.0,436160000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:04:05.428078Z,
Geoscan-3,64893,NAYK-9396-4687-3348-2272,satnogs:UEs6jEhdfuMMKUTnt5Bzmc,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,435740000.0,435740000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:04:11.414653Z,
Geoscan-4,64892,WVBC-1896-0549-3910-3643,satnogs:dornxtScfja7eJvXWkVDu5,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,435335000.0,435335000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:04:17.204883Z,
Geoscan-5,64891,NHQC-9171-5329-3956-5220,satnogs:2PaEUBRtkAhf2baamE3yEw,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,436660000.0,436660000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:04:23.544716Z,
Geoscan-6,64879,UURX-8785-0574-4809-0080,satnogs:RZBcE9ZWuRSF9JsbtQRnfD,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,436940000.0,436940000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:04:29.819749Z,
HADES-SA,68446,MIAF-5680-8845-1005-1215,satnogs:VBQcjiP9kmyGV4YvzweJSS,FSK 200 bps 1125 Hz separation,data_downlink,unknown,active,,,FSK,,unknown,,,436875000.0,436875000.0,UHF,,,,200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-05-29T07:59:07.968788Z,
HADES-SA,68446,MIAF-5680-8845-1005-1215,satnogs:i465qXQxgdFDaJD38cPCiH,FSK 800 bps 1600 Hz separation,data_downlink,unknown,active,,,FSK,,unknown,,,436875000.0,436875000.0,UHF,,,,800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-05-28T18:03:10.017710Z,
HADES-SA,68446,MIAF-5680-8845-1005-1215,satnogs:74VK2cxu9rJQ4wcxLToNgB,Mode U - FSK200,data_downlink,unknown,inactive,,,FSK,,unknown,,,436875000.0,436875000.0,UHF,,,,200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-03-30T02:32:23.589652Z,
HADES-SA,68446,MIAF-5680-8845-1005-1215,satnogs:ks3KCobshLHvwdSgFhJUpb,"Mode V/U - 200 bps UP, 800 bps DOWN - TLM, SSDV, Codec 2, BBS",image_downlink; telemetry,unknown,active,,,FSK,SSDV,documented_uplink_access_unknown,145875000.0,,436875000.0,,UHF,,,,800.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-05T10:35:51.210770Z,
HADES-SA,68446,MIAF-5680-8845-1005-1215,satnogs:mjS4ZR6Mt2KdiSpES6vy94,SSDV,image_downlink,unknown,active,,,,SSDV,unknown,,,436875000.0,436875000.0,UHF,,,,800.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-05T10:34:37.489501Z,
HERON Mk. II,99060,CZCF-6793-2190-7987-5778,satnogs:oTwFZPc2rFVxP4ZUkm5viB,Mode U - GFSK9k6 - EnduroSat UHF Transceiver Type II,two_way_data,unknown,active,,,GFSK,,documented_uplink_access_unknown,437120000.0,,437120000.0,,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-07-31T09:47:23.437615Z,
HILAT,14154,SZOR-8059-6781-4760-4698,satnogs:ZstAVMR4788W7r8iW2yKHY,390 Beacon,beacon,unknown,active,,,FM,,unknown,,,390082000.0,390082000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-02-19T11:50:28.507496Z,
HILAT,14154,SZOR-8059-6781-4760-4698,satnogs:m2q5QVuqxSbqjL7rwwZemu,Mode L Beacon,beacon,unknown,active,,,FM,,unknown,,,1239084000.0,1239084000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-04T13:47:41.106069Z,
HILAT,14154,SZOR-8059-6781-4760-4698,satnogs:mMdUycJTZCQD4iTpontKxa,Mode U Beacon,beacon,unknown,active,,,FM,,unknown,,,413028000.0,413028000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-02-19T11:50:24.254291Z,
HILAT,14154,SZOR-8059-6781-4760-4698,satnogs:QBocfZQ6aYb5EZyjrkqFR3,UHF Unknown,beacon,unknown,active,,,CW,,unknown,,,401993000.0,401993000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-06-15T22:13:26.848177Z,
HINCUBE,39445,JPSK-5862-0649-3000-0292,satnogs:xTtxXVXXBQrJ4ivDHwpomn,Telem,downlink_audio,unknown,active,,,FM,,unknown,,,437305000.0,437305000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2019-11-07T08:26:27.771442Z,
HORYU 2,38340,TPCO-2105-7722-5722-6250,satnogs:fZHi59dXRTTtGPZC6EVL6i,CW TLM,beacon; telemetry,unknown,active,,,CW,,unknown,,,437375000.0,437375000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-11T21:48:05.814254Z,
HORYU-IV,41340,VJOC-8812-6508-8111-4056,satnogs:vsY59x3TnTeSArEiFKwPqE,1k2 AFSK TLM,telemetry,unknown,active,,,AFSK,,unknown,,,437375000.0,437375000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
HORYU-IV,41340,VJOC-8812-6508-8111-4056,satnogs:c2yGXJPJH5jXjQ3dcyhWXH,CW Beacon,beacon,unknown,active,,,CW,,unknown,,,437375000.0,437375000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
HORYU-IV,41340,VJOC-8812-6508-8111-4056,satnogs:BRs3oJkUeAmQbLsJFaUuBP,CW Beacon (current),beacon,unknown,active,,,CW,,unknown,,,437373000.0,437373000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
HORYU-IV,41340,VJOC-8812-6508-8111-4056,satnogs:qJQUey2riSEzVAfTzNpc5d,S-Band TLM,telemetry,unknown,active,,,BPSK,,unknown,,,2400300000.0,2400300000.0,UHF,,,,100000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
HUCSat,98291,RIXQ-1376-3394-8953-1631,satnogs:2Ujq9ZTNb3jN7af5Qcs2Fu,Mode U - LoRa 125KHz,data_downlink,unknown,active,,,LoRa,LoRa,unknown,,,437400000.0,437400000.0,UHF,,,,125000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-04T09:44:37.456818Z,
HUNITY,66670,LLEW-4775-7241-6889-7282,satnogs:XXUXRV3uAvBUxs6rCaEjyb,12k5 GMSK TLM,telemetry,unknown,active,,,GMSK,,unknown,,,437390000.0,437390000.0,UHF,,,,12500.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-12-08T13:09:35.979072Z,
HelloSpace SKYLINK-1,98657,ZEIN-6816-4405-8064-1024,satnogs:5PuPXydXeGswDyLtyZjKUj,Beacon,beacon,unknown,active,,,FSK,,unknown,,,401075000.0,401075000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-01-23T07:59:16.227219Z,
HelloSpace SKYLINK-2,98656,IYUX-2728-3934-6611-1475,satnogs:L3jwZrZjjEy3HBNXFSCBNB,Beacon,beacon,unknown,active,,,FSK,,unknown,,,401075000.0,401075000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-01-23T07:59:20.064754Z,
Hors 1,57188,EDLR-2585-4091-5222-0195,satnogs:LgmR2ZtoW7kRaX2vnns2x5,Mode U - FSK 9K6,data_downlink,unknown,active,,,FSK,,unknown,,,435300000.0,435300000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-07-08T09:45:13.871770Z,
Hors 1,57188,EDLR-2585-4091-5222-0195,satnogs:LvtQrvBycUgM9WMJuPiVLc,Mode U - Transmitter,data_downlink,unknown,active,,,FSK,,unknown,,,435300000.0,435300000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-12-25T07:38:15.415373Z,
Hors 2,57196,QRAQ-3104-7805-7099-5968,satnogs:fnTrUGb9SiBLpJmiD8A7x5,Mode U - FSK38k4,data_downlink,unknown,active,,,FSK,,unknown,,,435500000.0,435500000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-12-25T07:38:07.806612Z,
Hors 2,57196,QRAQ-3104-7805-7099-5968,satnogs:QnDeR3vDN5P3LcwNEpzZLp,Mode U - Transmitter,data_downlink,unknown,active,,,FSK,,unknown,,,435500000.0,435500000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-10T09:17:47.678475Z,
Hors 3,61753,YPXG-5912-9779-4324-1114,satnogs:YAdwNDAYpZbqbT5KGUGJSk,Mode U - FSK38k4,data_downlink,unknown,active,,,FSK,,unknown,,,435650000.0,435650000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-11-11T11:29:43.612060Z,
Hors 3,61753,YPXG-5912-9779-4324-1114,satnogs:Pfa3MC9SGCnUEfs9MYiyfk,Mode U - Telemetry,telemetry,unknown,active,,,FSK,,unknown,,,435200000.0,435200000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-12-15T13:46:32.915062Z,
Hors 4,61754,WNQV-7170-2922-7065-7055,satnogs:dJwHobY762iwLGe8Ksc6oA,Mode U - FSK38k4,data_downlink,unknown,active,,,FSK,,unknown,,,435700000.0,435700000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-11-11T11:29:34.491585Z,
HyperView-1G,61772,DQTX-7069-3845-7154-3428,satnogs:GRSo2nKULWLUFTWm8mV7ym,Mode U - GMSK2k4 USP,data_downlink,unknown,active,,,GMSK,,unknown,,,436600000.0,436600000.0,UHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-10-31T11:26:55.983183Z,
HyperView-1G,61772,DQTX-7069-3845-7154-3428,satnogs:hFHR6LwsyKmzG7nPdKMMny,Mode U - GMSK2k4 USP,data_downlink,unknown,active,,,GMSK,,unknown,,,436540000.0,436540000.0,UHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-10-31T11:26:52.459184Z,
ICUBE-1,39432,EAJC-4988-4301-3837-9744,satnogs:gHNdPTyE4v4yEkGBJzRFWV,FM to DSB,two_way_voice,unknown,active,,,FM,,documented_uplink_access_unknown,435060000.0,,145947000.0,,VHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2019-10-22T15:50:59.452705Z,
INHA-RoSAT,66653,QLDP-3783-5419-7098-2257,satnogs:VpKenkKpUiwoLKCca2i9SS,Mode S - QPSK 1 Msps - Transmitter,data_downlink,unknown,active,,,QPSK,,unknown,,,2417000000.0,2417000000.0,UHF,,,,1000000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-09-20T14:11:31.016041Z,
INHA-RoSAT,66653,QLDP-3783-5419-7098-2257,satnogs:Mv2uuoQhfCrdfn4qZveeJU,Mode U - GFSK9k6 - Transmitter,data_downlink,unknown,active,,,GFSK,,unknown,,,437665000.0,437665000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-09-20T14:11:39.147694Z,
INNOCUBE,62616,IMIN-5614-5566-5816-9152,satnogs:VurPJASXxskesvc5D8AQwG,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,437020000.0,437020000.0,UHF,,,,18.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-04-24T09:15:17.431747Z,
INNOCUBE,62616,IMIN-5614-5566-5816-9152,satnogs:YHqXnByjQR26WrhY3cFho9,Mode U - GMSK9k6 - TLM,telemetry,unknown,active,,,MSK,,unknown,,,435950000.0,435950000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-01-14T01:43:46.154542Z,
